"MARCA","MODELO","VERSAO","Álcool
Cidade (km/l)","Álcool
Estrada (km/l)","Gasolina
Cidade (km/l)","Gasolina
Estrada (km/l)","Consumo Energético (MJ/km)","Classificação"
"LAND ROVER","EVOQUE","P240FF HSE DYN / P240FF PURE / P240FF SE / P240FF SE DYN 2.0-16V A-9","4.4","6.5","7.7","9.4","2.82","C"
"LAND ROVER","EVOQUE","P240FF HSE DYN / P240FF PURE / P240FF SE / P240FF SE DYN 2.0-16V /
241 cv A-9","4.4","6.5","7.7","9.4","2.82","A"
"LAND ROVER","EVOQUE","P240FF HSE DYN 2.0-16V A-9","4.4","6.5","7.7","9.4","2.82","A"
"LAND ROVER","EVOQUE","P240FF PURE 2.0-16V A-9","4.4","6.5","7.7","9.4","2.82","A"
"LAND ROVER","EVOQUE","P240FF SE 2.0-16V A-9","4.4","6.5","7.7","9.4","2.82","B"
"LAND ROVER","EVOQUE","P240FF SE DYN 2.0-16V A-9","4.4","6.5","7.7","9.4","2.82","D"
"LAND ROVER","EVOQUE","P250FF FEDTN 2.0-16V A-9","5.1","6.8","7.5","9.7","2.68","D"
"LAND ROVER","EVOQUE","P250FF S 2.0-16V A-9","5.1","6.8","7.5","9.7","2.68","B"
"LAND ROVER","EVOQUE","P250FF S RDY 2.0-16V A-9","5.1","6.8","7.5","9.7","2.68","A"
"LAND ROVER","EVOQUE","P250FF SE RD 2.0-16V A-9","5.1","6.8","7.5","9.7","2.68","A"
"LAND ROVER","EVOQUE","P250FF HSERD 2.0-16V A-9","5.4","7.1","8.2","10.4","2.49","A"
"LAND ROVER","EVOQUE","P250FF S (MY22) 2.0-16V A-9","5.4","7.1","8.2","10.4","2.49","A"
"LAND ROVER","EVOQUE","P250FF SE 2.0-16V A-9","5.4","7.1","8.2","10.4","2.49","D"
"LAND ROVER","EVOQUE","P250FF HSERD 2.0-16V A-9","5.4","7.1","8.2","10.4","2.49","A"
"LAND ROVER","EVOQUE","P250FF S 2.0-16V A-9","5.4","7.1","8.2","10.4","2.49","B"
"LAND ROVER","EVOQUE","P250FF SE 2.0-16V A-9","5.4","7.1","8.2","10.4","2.49","D"
"LAND ROVER","VELAR","PHEV 2.0-16V A-8","8.6","9.4","19.1","20.1","1.04","C"
"LAND ROVER","VELAR","PHEV SE 2.0-16V A-8","8.6","9.4","19.1","20.1","1.04","C"
"LAND ROVER","VELAR","PHEV SE RDYN 2.0-16V A-8","8.6","9.4","19.1","20.1","1.04","A"
"LAND ROVER","VELAR","PHEV HSE RDYN 2.0-16V A-8","8.6","9.4","19.1","20.1","1.04","A"
"LAND ROVER","VELAR","PHEV S 2.0-16V A-8","8.6","9.4","19.1","20.1","1.04","A"
"LAND ROVER","VELAR","PHEVSRDYN 2.0-16V A-8","8.6","9.4","19.1","20.1","1.04","A"
"MCLAREN","ARTURA","---- 3.0-24V DCT-8","6.6","8.3","11.3","15.4","1.58","A"
"MERCEDES-BENZ","A200 FF"," 1.6 - 16V DCT 7","7.4","9.2","10.8"," 14","1.84","A"
"MERCEDES-BENZ","A200 FF"," 1.6-16V DCT-7","7.2","8.8","10.5","12.6","1.93","A"
"MERCEDES-BENZ","A200 FF","1.6 - 16V  DCT 7","7.4","9.8","10.9","14.5","1.8","A"
"MERCEDES-BENZ","A200 FF","1.6 - 16V  DCT 7","7.4","9.2","10.8"," 14","1.84","A"
"MERCEDES-BENZ","A200 FF (2017)"," 1.6-16V DCT-7","7.4","9.5","10.9","14.5","1.8","A"
"MERCEDES-BENZ","B200 FF"," 1.6 - 16V DCT 7","6.9","8.5","10.2","12.2"," 2","A"
"MERCEDES-BENZ","B200 FF"," 1.6-16V DCT-7","6.8","9.7","10.1"," 14","1.92","A"
"MERCEDES-BENZ","B200 FF","1.6 - 16V  DCT 7","7.3","9.7","10.6","14.2","1.83","A"
"MERCEDES-BENZ","B200 FF","1.6 - 16V  DCT 7","6.9","8.5","10.2","12.2"," 2","A"
"MERCEDES-BENZ","B200 FF (2017)"," 1.6-16V DCT-7","7.3","9.7","10.6","14.2","1.83","A"
"MERCEDES-BENZ","C180 FF"," 1.6 - 16V A 9"," 7","9.9","10.3","14.5","1.87","B"
"MERCEDES-BENZ","C180 FF"," 1.6-16V A-9","7.2","10.1","10.3","14.6","1.84","B"
"MERCEDES-BENZ","C180 FF"," 1.6 - 16V A 9","7.2","10.1","10.3","14.6","1.84","B"
"MERCEDES-BENZ","C180 FF"," 1.6-16V A-7"," 7","9.2","10.2","13.3","1.92","B"
"MERCEDES-BENZ","C180 FF","1.6 - 16V  A 9"," 7","9.9","10.3","14.5","1.87","B"
"MERCEDES-BENZ","C180 FF BR"," 1.6-16V A-7"," 7","9.2","10.2","13.3","1.92","B"
"MERCEDES-BENZ","C180 FF BR","1.6 - 16V  A 7"," 7","9.2","10.2","13.3","1.92","B"
"MERCEDES-BENZ","CLA200 FF"," 1.6 - 16V DCT 7","7.1"," 9","10.3","13.2","1.92","A"
"MERCEDES-BENZ","CLA200 FF"," 1.6 - 16V DCT 7","7.1"," 9","10.3","13.2","1.92","A"
"MERCEDES-BENZ","CLA200 FF","- - - 1.6-16V DCT-7","6.9","8.6"," 10","12.6","1.99","B"
"MERCEDES-BENZ","CLA200 FF"," 1.6-16V DCT-7","6.9","8.6"," 10","12.6","1.99","A"
"MERCEDES-BENZ","CLA200 FF","1.6 - 16V  DCT 7","7.3","10.2","10.7","14.2","1.81","A"
"MERCEDES-BENZ","CLA200 FF","1.6 - 16V  DCT 7","7.1"," 9","10.3","13.2","1.92","A"
"MERCEDES-BENZ","CLA200 FF (2017)"," 1.6-16V DCT-7","7.3","10.2","10.7","14.2","1.81","A"
"MERCEDES-BENZ","GLA200 FF"," 1.6 - 16V DCT 7","6.9","8.8"," 10","12.7","1.98","A"
"MERCEDES-BENZ","GLA200 FF","STYLE 1.6 - 16V DCT 7","6.9","8.8"," 10","12.7","1.98","A"
"MERCEDES-BENZ","GLA200 FF"," 1.6 - 16V DCT 7","6.9","8.8"," 10","12.7","1.98","A"
"MERCEDES-BENZ","GLA200 FF","STYLE 1.6 - 16V DCT 7","6.9","8.8"," 10","12.7","1.98","A"
"MERCEDES-BENZ","GLA200 FF"," 1.6 - 16V DCT 7","6.9","8.8"," 10","12.7","1.98","A"
"MERCEDES-BENZ","GLA200 FF","STYLE 1.6 - 16V DCT 7","6.9","8.8"," 10","12.7","1.98","A"
"MERCEDES-BENZ","GLA200 FF","- - - 1.6-16V DCT-7"," 7","8.6"," 10","12.7","1.98","B"
"MERCEDES-BENZ","GLA200 FF"," 1.6-16V DCT-7"," 7","8.6"," 10","12.7","1.98","A"
"MERCEDES-BENZ","GLA200 FF","1.6 - 16V  DCT 7","6.9","8.8"," 10","12.7","1.98","A"
"MERCEDES-BENZ","GLA200 FF","1.6 - 16V STYLE DCT 7","6.9","8.8"," 10","12.7","1.98","A"
"MERCEDES-BENZ","GLA200 FF (2017)"," 1.6-16V DCT-7","7.1","8.6","10.3","12.7","1.95","A"
"MERCEDES-BENZ","GLA200 FF BR"," 1.6-16V DCT-7"," 7","8.6"," 10","12.7","1.98","A"
"MERCEDES-BENZ","GLA200 FF BR","1.6 - 16V  DCT 7","7.1","9.7","10.3","14.2","1.87","A"
"MERCEDES-BENZ","GLA200 FF BR","1.6 - 16V STYLE DCT 7","7.1","9.7","10.3","14.2","1.87","A"
"MERCEDES-BENZ","GLA200 FF BR (2017)"," 1.6-16V DCT-7","7.1","8.6","10.3","12.7","1.95","A"
"MERCEDES-BENZ","VITO TOURER 119"," 2.0-16V M-6","5.6","7.5","8.1","10.9","2.42","A"
"MERCEDES-BENZ","VITO TOURER
119"," 2.0 - 16V M 6","5.6","7.5","8.1","10.9","2.42","C"
"MERCEDES-BENZ","VITO TOURER
119"," 2.0 - 16V M 6","5.6","7.5","8.1","10.9","2.42","C"
"MERCEDES-BENZ","VITO TOURER
119"," 2.0 - 16V M 6","5.6","7.5","8.1","10.9","2.42","C"
"MERCEDES-BENZ","VITO TOURER
119"," 2.0 - 16V M 6","5.6","7.5","8.1","10.9","2.42","C"
"MINI","Countryman","PHEV 1.5 - 12V A-6","10.1","10.2","23.4","27.9","0.8","A"
"MITSUBISHI","L200 Triton","Outdoor 2.4-16V M-5","5.4","5.3","7.7","7.8","2.86","A"
"MITSUBISHI","ASX","4X2 2.0-16V CVT","6.9","9.1","9.8","12.6","1.99","A"
"MITSUBISHI","ASX","4X4 2.0-16V CVT","6.8","8.6","10.1","12.3"," 2","A"
"MITSUBISHI","ASX","2WD 2.0-16V CVT","6.9","9.1","9.8","12.6","1.99","A"
"MITSUBISHI","ASX","AWD 2.0-16V CVT","6.8","8.6","10.1","12.3"," 2","A"
"MITSUBISHI","ASX","Outdoor 2.0-16V CVT","6.9","9.1","9.8","12.6","1.99","B"
"MITSUBISHI","ASX","GLS 2.0-16V CVT","6.9","9.1","9.8","12.6","1.99","B"
"MITSUBISHI","ASX","HPE 2.0-16V CVT","6.9","9.1","9.8","12.6","1.99","B"
"MITSUBISHI","ASX","HPE AWD 2.0-16V CVT","6.8","8.6","10.1","12.3"," 2","E"
"MITSUBISHI","ASX","HPE-S AWD 2.0-16V CVT","6.8","8.6","10.1","12.3"," 2","E"
"MITSUBISHI","ASX","GLS 2WD 2.0-16V CVT","6.9","9.1","9.8","12.6","1.99","E"
"MITSUBISHI","L200 Triton","Outdoor 2.4-16V M-5","5.4","5.3","7.7","7.8","2.86","A"
"MITSUBISHI","Outlander Sport","GLS 2WD 2.0-16V CVT","6.9","9.1","9.8","12.6","1.99","E"
"MITSUBISHI","Outlander Sport","HPE 2WD 2.0-16V CVT","6.9","9.1","9.8","12.6","1.99","A"
"MITSUBISHI","Outlander Sport","HPE AWD 2.0-16V CVT","6.8","8.6","10.1","12.3"," 2","E"
"MITSUBISHI","Pajero TR4","4X2 2.0-16V A-5","5.4","6.6","7.7","9.3","2.64","A"
"MITSUBISHI","Pajero TR4","4X4 2.0-16V A-4","4.8","5.8","6.8","8.2","3.01","A"
"NISSAN","Grand Livina","18 1.8-16V A-4","6.2","7.7","8.9","11.2","2.25","A"
"NISSAN","Grand Livina","18S 1.8-16V A-4","6.2","7.7","8.9","11.2","2.25","A"
"NISSAN","Grand Livina","18 SL 1.8-16V A-4","6.2","7.7","8.9","11.2","2.25","A"
"NISSAN","Grand Livina","S 1.8-16V A-4","6.2","7.7","8.9","11.2","2.25","A"
"NISSAN","Grand Livina","SL 1.8-16V A-4","6.2","7.7","8.9","11.2","2.25","A"
"NISSAN","KICKS","16 S 1.6 - 16V M-5","7.8"," 9","11.1"," 13","1.82","A"
"NISSAN","KICKS","16 S / 16 SV / 16 SL 1.6 - 16V CVT","7.7","9.4","11.4","13.7","1.78","A"
"NISSAN","KICKS","16 S 1.6 - 16V M-5","7.8"," 9","11.1"," 13","1.82","A"
"NISSAN","KICKS","16 S / 16 SV / 16 SL / 16 S DRCT / 16 UEFA CL 1.6 - 16V CVT","7.7","9.4","11.4","13.7","1.78","A"
"NISSAN","KICKS","S 1.6-16V M-5","7.8"," 9","11.1"," 13","1.82","B"
"NISSAN","KICKS","SPC.ED 1.6-16V M-5","7.8"," 9","11.1"," 13","1.82","-"
"NISSAN","KICKS","S 1.6-16V CVT","7.7","9.4","11.4","13.7","1.78","A"
"NISSAN","KICKS","SV 1.6-16V CVT","7.7","9.4","11.4","13.7","1.78","B"
"NISSAN","KICKS","SL 1.6-16V CVT","7.7","9.4","11.4","13.7","1.78","B"
"NISSAN","KICKS","S DRCT 1.6-16V CVT","7.7","9.4","11.4","13.7","1.78","B"
"NISSAN","KICKS","UEFA CL 1.6-16V CVT","7.7","9.4","11.4","13.7","1.78","B"
"NISSAN","KICKS","SPC.ED 1.6-16V CVT","7.7","9.4","11.4","13.7","1.78","-"
"NISSAN","KICKS","S 1.6 - 16V M-5","7.8"," 9","11.1"," 13","1.82","B"
"NISSAN","KICKS","SPC ED 1.6 - 16V M-5","7.8"," 9","11.1"," 13","1.82","B"
"NISSAN","KICKS","S 1.6 - 16V CVT","7.7","9.4","11.4","13.7","1.78","B"
"NISSAN","KICKS","SV 1.6 - 16V CVT","7.7","9.4","11.4","13.7","1.78","B"
"NISSAN","KICKS","SL 1.6 - 16V CVT","7.7","9.4","11.4","13.7","1.78","B"
"NISSAN","KICKS","S DRCT 1.6 - 16V CVT","7.7","9.4","11.4","13.7","1.78","B"
"NISSAN","KICKS","UEFA CL 1.6 - 16V CVT","7.7","9.4","11.4","13.7","1.78","B"
"NISSAN","KICKS","SPC ED 1.6 - 16V CVT","7.7","9.4","11.4","13.7","1.78","B"
"NISSAN","KICKS","ACTIVE 1.6 - 16V CVT","7.7","9.4","11.4","13.7","1.78","B"
"NISSAN","KICKS","16 SL 1.6-16V CVT","8.1","9.6","11.4","13.7","1.74","D"
"NISSAN","KICKS","1.6 - 16V 16 SL CVT","8.1","9.6","11.4","13.7","1.74","D"
"NISSAN","KICKS MY22","SENSE 1.6 - 16V M-5","7.8","8.9","10.9","12.7","1.84","D"
"NISSAN","KICKS MY22","SENSE 1.6 - 16V CVT","7.6","9.3","11.3","13.6","1.79","D"
"NISSAN","KICKS MY22","ADVANCE 1.6 - 16V CVT","7.6","9.3","11.3","13.6","1.79","A"
"NISSAN","KICKS MY22","EXCLUSIVE 1.6 - 16V CVT","7.6","9.3","11.3","13.6","1.79","A"
"NISSAN","KICKS MY22","ACTIVE 1.6 - 16V CVT","7.6","9.3","11.3","13.6","1.79","B"
"NISSAN","Livina","16 1.6-16V M-5"," 7","8.1","10.2","11.9","2.02","B"
"NISSAN","Livina","16S 1.6-16V M-5"," 7","8.1","10.2","11.9","2.02","B"
"NISSAN","Livina","16SL 1.6-16V M-5"," 7","8.1","10.2","11.9","2.02","B"
"NISSAN","March","10 1.0-16V M-5","8.4","9.7","12.3","14.5","1.65","B"
"NISSAN","March","10S 1.0-16V M-5","8.4","9.7","12.3","14.5","1.65","B"
"NISSAN","March","10 1.0-16V M-5","8.9","10.4","12.6"," 15","1.57","B"
"NISSAN","March","10 1.0-16V M-5","8.4","9.7","12.3","14.5","1.65","B"
"NISSAN","March","10S 1.0-16V M-5","8.4","9.7","12.3","14.5","1.65","B"
"NISSAN","March","Active 10 1.0-16V M-5","8.4","9.7","12.3","14.5","1.65","A"
"NISSAN","NEW MARCH","10 Conforto / 10 S / 10 SV 1.0 - 12V M-5","8.8","10.5","12.9"," 15","1.57","A"
"NISSAN","NEW MARCH","16 S / 16 SV / 16 SL 1.6 - 16V M-5","8.5","9.9","12.6","14.4","1.63","A"
"NISSAN","NEW MARCH","16 SV / 16 SL 1.6 - 16V CVT","7.8","9.8","11.7","14.5","1.72","B"
"NISSAN","NEW MARCH","10 Conforto / 10 S / 10 SV 1.0 - 12V M-5","8.8","10.4","12.9"," 15","1.57","A"
"NISSAN","NEW MARCH","16 S / 16 SV / 16 SL 1.6 - 16V M-5","8.5","9.9","12.6","14.4","1.63","A"
"NISSAN","NEW MARCH","16 SV / 16 SL 1.6 - 16V CVT","7.8","9.8","11.7","14.5","1.72","B"
"NISSAN","NEW MARCH","Conforto 1.0-12V M-5","8.8","10.4","12.9"," 15","1.57","A"
"NISSAN","NEW MARCH","S 1.0-12V M-5","8.8","10.4","12.9"," 15","1.57","C"
"NISSAN","NEW MARCH","SV 1.0-12V M-5","8.8","10.4","12.9"," 15","1.57","B"
"NISSAN","NEW MARCH","S 1.6-16V M-5","8.5","9.9","12.6","14.4","1.63","B"
"NISSAN","NEW MARCH","SV 1.6-16V M-5","8.5","9.9","12.6","14.4","1.63","A"
"NISSAN","NEW MARCH","SL 1.6-16V M-5","8.5","9.9","12.6","14.4","1.63","A"
"NISSAN","NEW MARCH","SV 1.6-16V CVT","7.8","9.8","11.7","14.5","1.72","B"
"NISSAN","NEW MARCH","SL 1.6-16V CVT","7.8","9.8","11.7","14.5","1.72","B"
"NISSAN","NEW MARCH","Sedit 1.6-16V CVT","7.8","9.8","11.7","14.5","1.72","A"
"NISSAN","NEW MARCH","10S 1.0-16V M-5","8.7","10.4","12.5","14.8","1.59","B"
"NISSAN","NEW MARCH","10SV 1.0-16V M-5","8.7","10.4","12.5","14.8","1.59","A"
"NISSAN","NEW MARCH","10MT 1.0-16V M-5","8.7","10.4","12.5","14.8","1.59","B"
"NISSAN","NEW MARCH","16 1.6-16V M-5","8.1","9.3","11.6","13.2","1.76","B"
"NISSAN","NEW MARCH","16S 1.6-16V M-5","8.1","9.3","11.6","13.2","1.76","B"
"NISSAN","NEW MARCH","16SV 1.6-16V M-5","8.1","9.3","11.6","13.2","1.76","A"
"NISSAN","NEW MARCH","16SL 1.6-16V M-5","8.1","9.3","11.6","13.2","1.76","B"
"NISSAN","NEW MARCH","-","8.8","","12.9","15.1","1.56","-"
"NISSAN","NEW MARCH","-","8.1","","12.1","14.5","1.66","-"
"NISSAN","NEW MARCH","-","8.1","","12.1","14.5","1.66","-"
"NISSAN","NEW MARCH","-","8.7","","12.5","14.8","1.59","-"
"NISSAN","NEW MARCH","-","8.7","","12.5","14.8","1.59","-"
"NISSAN","NEW MARCH","10 MT 1.0-12V M-5","8.8","10.4","12.9"," 15","1.57","C"
"NISSAN","NEW MARCH","10 S 1.0-12V M-5","8.8","10.4","12.9"," 15","1.57","C"
"NISSAN","NEW MARCH","10 SV 1.0-12V M-5","8.8","10.4","12.9"," 15","1.57","A"
"NISSAN","NEW MARCH","16 S 1.6-16V M-5","8.5","9.9","12.6","14.4","1.63","A"
"NISSAN","NEW MARCH","16 SV 1.6-16V M-5","8.5","9.9","12.6","14.4","1.63","A"
"NISSAN","NEW MARCH","16 SL 1.6-16V M-5","8.5","9.9","12.6","14.4","1.63","A"
"NISSAN","NEW MARCH","16 SV 1.6-16V CVT","7.8","9.8","11.7","14.5","1.72","A"
"NISSAN","NEW MARCH","16 SL 1.6-16V CVT","7.8","9.8","11.7","14.5","1.72","D"
"NISSAN","NEW MARCH","1.0 - 12V 10 Conforto / 10 S / 10 SV M-5","8.8","10.5","12.9"," 15","1.57","A"
"NISSAN","NEW MARCH","1.6 - 16V 16 S / 16 SV / 16 SL M-5","8.5","9.9","12.6","14.4","1.63","A"
"NISSAN","NEW MARCH","1.6 - 16V 16 SV / 16 SL CVT","7.8","9.8","11.7","14.5","1.72","D"
"NISSAN","NEW VERSA","10 Conforto / 10 S 1.0 - 12V M-5","8.8","10.5","12.9","15.3","1.55","C"
"NISSAN","NEW VERSA","16 S / 16 SV  / 16 SL 1.6 - 16V M-5","8.4"," 10","12.6","14.4","1.63","C"
"NISSAN","NEW VERSA","16 SV / 16 SL  / 16 UNIQUE 1.6 - 16V CVT","7.8"," 10","11.6","14.1","1.72","C"
"NISSAN","NEW VERSA","10 Conforto / 10 S 1.0 - 12V M-5","8.8","10.5","12.9","15.3","1.55","C"
"NISSAN","NEW VERSA","16 S / 16 SV  / 16 SL 1.6 - 16V M-5","8.4"," 10","12.6","14.4","1.63","C"
"NISSAN","NEW VERSA","16 SV / 16 SL  / 16 UNIQUE 1.6 - 16V CVT","7.8"," 10","11.6","14.1","1.72","C"
"NISSAN","NEW VERSA","Conforto 1.0-12V M-5","8.8","10.5","12.9","15.3","1.55","A"
"NISSAN","NEW VERSA","S 1.0-12V M-5","8.8","10.5","12.9","15.3","1.55","C"
"NISSAN","NEW VERSA","S 1.6-16V M-5","8.4"," 10","12.6","14.4","1.63","B"
"NISSAN","NEW VERSA","SV 1.6-16V M-5","8.4"," 10","12.6","14.4","1.63","A"
"NISSAN","NEW VERSA","SL 1.6-16V M-5","8.4"," 10","12.6","14.4","1.63","A"
"NISSAN","NEW VERSA","SV 1.6-16V CVT","7.8"," 10","11.6","14.1","1.72","B"
"NISSAN","NEW VERSA","SL 1.6-16V CVT","7.8"," 10","11.6","14.1","1.72","B"
"NISSAN","NEW VERSA","Unique 1.6-16V CVT","7.8"," 10","11.6","14.1","1.72","A"
"NISSAN","NEW VERSA","SL DRCT 1.6-16V CVT","7.8"," 10","11.6","14.1","1.72","A"
"NISSAN","NEW VERSA","Sedit 1.6-16V CVT","7.8"," 10","11.6","14.1","1.72","A"
"NISSAN","NEW VERSA"," 1.0-12V M-5","8.5","10.4","12.6","15.2","1.59","A"
"NISSAN","NEW VERSA","S 1.0-12V M-5","8.5","10.4","12.6","15.2","1.59","C"
"NISSAN","NEW VERSA","SV 1.6-16V M-5","8.6","10.2","12.4","14.8","1.61","A"
"NISSAN","NEW VERSA","SL 1.6-16V M-5","8.6","10.2","12.4","14.8","1.61","A"
"NISSAN","NEW VERSA","Unique 1.6-16V M-5","8.6","10.2","12.4","14.8","1.61","A"
"NISSAN","NEW VERSA","10 1.0-12V M-5","8.8","10.5","12.9","15.3","1.55","A"
"NISSAN","NEW VERSA","10 S 1.0-12V M-5","8.8","10.5","12.9","15.3","1.55","C"
"NISSAN","NEW VERSA","16 SV 1.6-16V M-5","8.4"," 10","12.6","14.4","1.63","A"
"NISSAN","NEW VERSA","16 SL 1.6-16V M-5","8.4"," 10","12.6","14.4","1.63","A"
"NISSAN","NEW VERSA","16 Unique 1.6-16V M-5","8.4"," 10","12.6","14.4","1.63","A"
"NISSAN","NEW VERSA","16 SV 1.6-16V CVT","7.8"," 10","11.6","14.1","1.72","A"
"NISSAN","NEW VERSA","16 SL 1.6-16V CVT","7.8"," 10","11.6","14.1","1.72","D"
"NISSAN","NEW VERSA","16 Unique 1.6-16V CVT","7.8"," 10","11.6","14.1","1.72","B"
"NISSAN","NEW VERSA","1.0 - 12V 10 Conforto / 10 S M-5","8.8","10.5","12.9","15.3","1.55","B"
"NISSAN","NEW VERSA","1.6 - 16V 16 S / 16 SV  / 16 SL M-5","8.4"," 10","12.6","14.4","1.63","B"
"NISSAN","NEW VERSA","1.6 - 16V 16 SV / 16 SL  / 16 UNIQUE CVT","7.8"," 10","11.6","14.1","1.72","B"
"NISSAN","NOVO SENTRA","20 S / 20 SV / 20 SL 2.0 - 16V CVT","6.7","9.1","9.9","12.6"," 2","B"
"NISSAN","NOVO SENTRA","20 S / 20 SV / 20 SL 2.0 - 16V CVT","6.7","9.1","9.9","12.7"," 2","B"
"NISSAN","NOVO SENTRA","S 2.0-16V CVT","6.7","9.1","9.9","12.7"," 2","B"
"NISSAN","NOVO SENTRA","SV 2.0-16V CVT","6.7","9.1","9.9","12.7"," 2","A"
"NISSAN","NOVO SENTRA","SL 2.0-16V CVT","6.7","9.1","9.9","12.7"," 2","A"
"NISSAN","NOVO SENTRA","20 S 2.0 - 16V CVT","6.7","9.1","9.9","12.7"," 2","D"
"NISSAN","NOVO SENTRA","20 SV 2.0 - 16V CVT","6.7","9.1","9.9","12.7"," 2","D"
"NISSAN","NOVO SENTRA","20 SL 2.0 - 16V CVT","6.7","9.1","9.9","12.7"," 2","B"
"NISSAN","NOVO SENTRA","20S 2.0-16V M-6","7.2","8.7","10.5","12.9","1.92","B"
"NISSAN","NOVO SENTRA","20SV 2.0-16V M-6","7.2","8.7","10.5","12.9","1.92","B"
"NISSAN","NOVO SENTRA","20SR 2.0-16V M-6","7.2","8.7","10.5","12.9","1.92","B"
"NISSAN","NOVO SENTRA","20S CVT 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","20SV CVT 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","20SL CVT 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","20SR CVT 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","Special 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","Unique 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","20 Rio 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","B"
"NISSAN","NOVO SENTRA","20S 2.0-16V M-6","7.2","8.7","10.5","12.9","1.92","B"
"NISSAN","NOVO SENTRA","20SV 2.0-16V M-6","7.2","8.7","10.5","12.9","1.92","B"
"NISSAN","NOVO SENTRA","20SR 2.0-16V M-6","7.2","8.7","10.5","12.9","1.92","B"
"NISSAN","NOVO SENTRA","20S CVT 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","20SV CVT 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","20SL CVT 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","20SR CVT 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","Special 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","Unique 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","20 Rio 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","B"
"NISSAN","NOVO SENTRA","SV CVT 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","B"
"NISSAN","NOVO SENTRA","SL CVT 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","Unique 2.0-16V CVT","6.9","9.1","10.2","12.9","1.95","A"
"NISSAN","NOVO SENTRA","S 2.0-16V M-6","7.2","8.7","10.5","12.9","1.92","A"
"NISSAN","NOVO SENTRA","20SV CVT 2.0-16V CVT","6.6"," 9","9.8","13.1"," 2","A"
"NISSAN","NOVO SENTRA","20SL CVT 2.0-16V CVT","6.6"," 9","9.8","13.1"," 2","A"
"NISSAN","NOVO SENTRA","Unique 2.0-16V CVT","6.6"," 9","9.8","13.1"," 2","A"
"NISSAN","NOVO SENTRA","2.0 - 16V 20 S / 20 SV / 20 SL CVT","6.7","9.1","9.9","12.6"," 2","D"
"NISSAN","NOVO SENTRA (2017)","20 S 2.0-16V CVT","6.7","9.1","9.9","12.7"," 2","D"
"NISSAN","NOVO SENTRA (2017)","20 SV 2.0-16V CVT","6.7","9.1","9.9","12.7"," 2","D"
"NISSAN","NOVO SENTRA (2017)","20 SL 2.0-16V CVT","6.7","9.1","9.9","12.7"," 2","D"
"NISSAN","Sentra","20 2.0-16V CVT"," 6","8.1"," 9","11.7","2.22","E"
"NISSAN","Sentra","20S 2.0-16V CVT"," 6","8.1"," 9","11.7","2.22","B"
"NISSAN","Sentra","20SL 2.0-16V CVT"," 6","8.1"," 9","11.7","2.22","B"
"NISSAN","V-DRIVE","10 MT 1.0 - 12V M-5","8.8","10.5","12.9","15.3","1.55","C"
"NISSAN","V-DRIVE","16 MT 1.6 - 16V M-5","8.4"," 10","12.6","14.4","1.63","D"
"NISSAN","V-DRIVE","16 PLUS 1.6 - 16V M-5","8.4"," 10","12.6","14.4","1.63","D"
"NISSAN","V-DRIVE","16 PLUS 1.6 - 16V CVT","7.8"," 10","11.6","14.1","1.72","A"
"NISSAN","V-DRIVE","16 PREMIUM 1.6 - 16V CVT","7.8"," 10","11.6","14.1","1.72","A"
"NISSAN","V-DRIVE","16 SEDIT 1.6 - 16V CVT","7.8"," 10","11.6","14.1","1.72","B"
"NISSAN","VERSA","SENSE 1.6 - 16V M-5","8.1","9.6","11.8","13.8","1.71","D"
"NISSAN","VERSA","SENSE 1.6 - 16V CVT"," 8"," 10","11.7","13.9","1.71","D"
"NISSAN","VERSA","ADVANCE 1.6 - 16V CVT"," 8"," 10","11.7","13.9","1.71","A"
"NISSAN","VERSA","EXCLUSIVE 1.6 - 16V CVT"," 8"," 10","11.7","13.9","1.71","A"
"NISSAN","VERSA","16 1.6-16V M-5","7.8","9.3","11.7","13.9","1.74","B"
"NISSAN","VERSA","16S 1.6-16V M-5","7.8","9.3","11.7","13.9","1.74","B"
